en,tr,split
"Designer John Maeda talks about his path from a Seattle tofu factory to the Rhode Island School of Design, where he became president in 2008. Maeda, a tireless experimenter and a witty observer, explores the crucial moment when design met computers.","Tasarımcı John Maeda Seattle'daki tofu fabrikasından 2008 yılında başkanı olduğu Rhode Island Tasarım Okulu'na giden yolu anlatıyor. Yorulmak bilmez bir deneyimci ve nüktedan bir gözlemci olan Maeda, tasarımın bilgisayarlarla karşılaştığı hayati anı araştırıyor.",test
Kary Mullis: Play! Experiment! Discover!,"Kary Mullis, bilim adamlarinin ne yaptiklari uzerine",test
Reporter Jennifer 8. Lee talks about her hunt for the origins of familiar Chinese-American dishes -- exploring the hidden spots where these two cultures have (so tastily) combined to form a new cuisine.,Muhabir Jennifer 8.Lee kendi avı hakkında aşina olduğu Çin-Amerikan yemekleri kökeni hakkında konuşuyor.Bu iki kültürün yeni mutfağının oluşturmak için gizli noktaları kombine ederek  keşfetti,test
Nicholas Negroponte: Taking OLPC to Colombia,Nicholas Negroponte OLPC'yi Kolombiya'ya götürüyor.,test
"So the Mars Rovers didn't scoop up any alien lifeforms. Scientist Penelope Boston thinks there's a good chance -- a 25 to 50 percent chance, in fact -- that life might exist on Mars, deep inside the planet's caves. She details how we should look and why.","Mars'a gönderilen araçlar hiç uzaylı hayat formu bulamadı. Bilim kadını olan Penelope Boston, %25-50 arası bir ihtimalle, Mars'ın içerisinde, derin mağaralarda hayat olabileceğini düşünüyor. Nasıl ve neden aramamız gerektiğiyle ilgili bilgileri öğrenmek için detaylara bakın.",test
"Can happiness be bought? To find out, author Benjamin Wallace sampled the world's most expensive products, including a bottle of 1947 Chateau Cheval Blanc, 8 ounces of Kobe beef and the fabled (notorious) Kopi Luwak coffee. His critique may surprise you.","Mutluluk satın alınabilir mi? Cevabını bulmak için Benjamin Wallace dünyanın en pahalı ürünlerini bunların arasında 1947 yılında şişelenmiş Cheteau Cheval Blanc şarabı, 200 gr Kobe bifteği ve efsaneleşmiş (kötü bir şanı olan) Kopi Luwak kahvesi misal olarak gösteriyor.",test
"Jay Walker, curator of the Library of Human Imagination, conducts a surprising show-and-tell session highlighting a few of the intriguing artifacts that backdropped the 2008 stage.","Jay Walker, İnsani Hayalgücü Kütüphanesi'nin sorumlusu, 2008 sahnesini perdeleyen bir kaç ilgi çekici insan eli yapıtını vurgulayan şaşırtıcı bir göster-ve-anlat oturumunu idare ediyor.",test
"The ceramics designer Eva Zeisel looks back on a 75-year career. What keeps her work as fresh today (her latest line debuted in 2008) as in 1926? Her sense of play and beauty, and her drive for adventure. Listen for stories from a rich, colorful life.","Seramik tasarımcısı Eva Zeisel 75 yıllık kariyerine dönüp bakıyor. Onun çalışmalarını (en son eserlerinin yer aldığı sergi 2008'de açıldı) 1926' daki gibi taze tutan nedir? Oyun ve güzellik anlayışı ile macera tutkusu. Zengin, renkli bir hayatın içinden öyküler dinleyin.",test
"Folk musician and storyteller David Holt plays the banjo and shares photographs and old wisdom from the Appalachian Mountains. He also demonstrates some unusual instruments like the mouth bow -- and a surprising electric drum kit he calls ""thunderwear.""","Folk müzisyeni ve hikaye anlatıcısı David Holt, hem banjo çalıyor hem de Appalachian Dağları'nın fotoğraflarını ve kadim bilgeliğini bizlerle paylaşıyor. Kendisi ayrıca ""ağız yayı"" ve ""thunderwear"" adını verdiği şaşırtıcı bir elektro-davul seti gibi sıradışı müzik aletlerini de tanıtıyor.",test
"Inventor Nick Sears demos the first generation of the Orb, a rotating persistence-of-vision display that creates glowing 3D images. A short, cool tale of invention.","Mucit Nick Sears  parıldayan 3 boyutlu resimler yaratan dönen bir kalıcı görüntü ekranı olan Orb'un ilk jenerasyonu gösteriyor. Kısa, hoş bir buluş hikayesi.",test
"General Motors veep Larry Burns previews cool next-gen car design: sleek, customizable (and computer-enhanced) vehicles that run clean on hydrogen -- and pump energy back into the electrical grid when they're idle.","General Motors başkan yardımcısı Larry Burns, yeni nesil hidrojenle rahatlıkla çalışan ve boştayken enerjiyi elektrik sistemine geri pompalayabilen şık ve özelleştirilebilir (ve bilgisayar destekli) yeni nesil modern araba dizaynlarının ön tanıtımını yapmaktadır.",test
Larry Burns: The future of cars,"Larry Burns ile ""Arabaların Geleceği"" üzerine",test
"Technologist and futurist Bill Joy talks about several big worries for humanity -- and several big hopes in the fields of health, education and future tech.","Teknolojici ve fütürist Bill Joy insanlıkla ilgili büyük endişelerinden daha sonra da sağlık, eğitim ve teknoloji alanlarındaki umutlarından bahsediyor.",test
"Zambia-born filmmaker Franco Sacchi tours us through Nollywood, Nigeria's booming film industry (the world's 3rd largest). Guerrilla filmmaking and brilliance under pressure from crews that can shoot a full-length feature in a week.",Zambiya doğumlu film yapımcısı Franco Sacchi bize Nijerya'nın gelişen film endüstrisi Nollywood'da rehberlik ediyor (dünyanın üçüncü büyük film endüstrisi). Bir haftada uzun metrajlı sinema filmleri çekebilen ekiplerden düşük bütçeli bağımsız film yapımcılığı ve baskı altında harikalar yaratabilme.,test
Charles Elachi: The story behind the Mars Rovers,"Charles Elachi, Mars gezginleri hakkında",test
"Graham Hawkes takes us aboard his graceful, winged submarines to the depths of planet Ocean (a.k.a. ""Earth""). It's a deep blue world we landlubbers rarely see in 3D.","Graham Hawkes, bizi o zarif, kanatlı denizaltısı ile diğer adı ""Dünya"" olan Okyanus gezegeninin derinliklerine götürüyor. Bu biz kara adamlarının nadir görebileceği derin, mavi bir 3 boyutlu dünya.",test
Robert Wright: The evolution of compassion,Robert Wright: Merhametin evrimi,test
Newton Aduaka: The story of Ezra,Newton Aduaka Ezra'nın hikayesini anlatıyor,test
Rives: A story of mixed emoticons,Rives karışık internet ifadeleri hikayesi anlatıyor.,test
"John Hodgman: Aliens, love -- where are they?",John Hodgman: Kayıp Zamanlar Üzerine Kısa Bir Konuşma,test
Steven Johnson: The Web as a city,Şehir olarak Web Steven Johnson,test
James Nachtwey: Take a look at extreme drug-resistant TB,James Nachtwey'in XDR-TB ile mücadelesi,test
"In this prophetic talk from 2003, roboticist Rodney Brooks talks about how robots are going to work their way into our lives -- starting with toys and moving into household chores ... and beyond.","2003'te yaptığı öngörülü konuşmasında robot uzmanı Rodney Brooks, robotların oyuncaklarla başlayıp, ev işlerini elimizden alarak, hayatımıza nasıl sızacağını anlatıyor.",test
Rodney Brooks: Robots will invade our lives,Rodney Brooks robotların hayatımızı işgal edeceğini söylüyor,test
Laura Trice: Remember to say thank you,Lura Trice hepimizin teşekkür ederim demesini öneriyor.,test
David S. Rose: How to pitch to a VC,David S. Rose'dan yatırımcılara sunum yapma üzerine,test
"Psychologist Jonathan Haidt studies the five moral values that form the basis of our political choices, whether we're left, right or center. In this eye-opening talk, he pinpoints the moral values that liberals and conservatives tend to honor most.","Psikolog Jonathan Haidt sol, sağ ya da merkezci olsun politik tercihlerimizi şekillendiren beş moral değeri inceliyor. Bu öğretici konuşmada o liberal ve konservatiflerin en fazla değer verdiği moral değerlere işaret ediyor.",test
"Brewster Kahle is building a truly huge digital library -- every book ever published, every movie ever released, all the strata of web history ... It's all free to the public -- unless someone else gets to it first.","Brewster Kahle gerçekten büyük, dijital bir kütüphane oluşturuyor - şimdiye kadar yayınlanmış tüm kitaplar, piyasaya çıkmış tüm filmler, internet ağı tarihinin tüm katmanları ... Bunların hepsi halka açık  -- Tabi başkaları bunu ondan önce başarmadığı sürece.",test
"The legendary chimpanzee researcher Jane Goodall talks about TACARE and her other community projects, which help people in booming African towns live side-by-side with threatened animals.","Efsanevi şempanze araştırmacısı Jane Goodall, korkmuş hayvanlarla yanyana yaşayan kalabalık Afrika kasabalarına TAKE CARE ve diğer sosyal projeler aracılığıyla nasıl yardım ettiğini anlatıyor.",test
"Starting with four basic questions (that you may be surprised to find you can't answer), Jonathan Drori looks at the gaps in our knowledge -- and specifically, what we don't about science that we might think we do.",Jonathan Drori 4 temel ve basit soru ile başlayıp (ve bunlara cevap veremediğinizi görüp şaşırabilirsiniz) bilgi dağarcığımızdaki boşlukları inceliyor--özellikle de bilim hakkında bilmediğimiz halde belki de bildiğimizi sandığımız şeyleri gösteriyor,test
Jonathan Drori: What we think we know,Jonathan Drori bildiğimizi sandığımız şeyler,test
"In 2007, Paul Rothemund gave a short summary of his specialty, DNA folding. Now he lays out in clear, abundant detail the immense promise of this field -- to create tiny machines that assemble themselves.","2007 yılında, Paul Rothemund uzmanlık alanı olan DNA katlanması konusunda TED'i kısaca bilgi vermişti. Şimdi, bu alanın büyük umudu - kendini birleştiren makineler yaratmak için - verimli ve net bir detayla tasarlıyor.",test
"Paul Rothemund: DNA folding, in detail",Paul Rothemund DNA katlanmasını anlatıyor,test
Sugata Mitra: Kids can teach themselves,Sugata Mitra çocukların nasıl kendi kendilerini eğittiklerini bize gösteriyor,test
Lennart Green: Close-up card magic with a twist,Lennart Green kart numaralarına yakından bakıyor,test
"Physicist Patricia Burchat sheds light on two basic ingredients of our universe: dark matter and dark energy. Comprising 96% of the universe between them, they can't be directly measured, but their influence is immense.","Fizikçi Patricia Burchat evrenimizin iki temel bileşeni karanlık madde ve karanlık enerjiye ışık tutuyor. İki bileşen, evrenin %96'sını oluşturmasına rağmen doğrudan ölçülemiyor yine de etkileri muazzam.",test
Bruno Bowden + Rufus Cappadocia: Blindfold origami and cello,Rufus Cappadoccia çalarken Bruno Bowden origami yapıyor.,test
Kwabena Boahen: A computer that works like the brain,Kwabena Boahen'ın Beyin gibi çalışan bir bilgisayar hakkında konuşması,test
"Kevin Kelly: The next 5,000 days of the web",Kevin Kelly'den web'in gelecek 5000 günü üzerine,test
"At the EG conference in December 2007, artist Jonathan Harris discusses his latest projects, which involve collecting stories: his own, strangers', and stories collected from the Internet, including his amazing ""We Feel Fine.""","Kasim 2007'de EG konferansinda, sanatci Jonathan Harris kenisinin ve yabancilarin oykulerini biriktirmeyi kapsayan son projelerini ele aliyor ve bu oykuler, muhtesem ""Iyi Hissediyoruz""u dahil, internetten toplanmis.",test
"In this short, image-packed talk, Marisa Fick-Jordan talks about how a village of traditional Zulu wire weavers built a worldwide market for their dazzling work.","Bu kısa ve bol resimli konuşmada Marisa Fick-Jordan, Zulu'nun geleneksel kablo dokumacı bir köyünün nasıl dünya çapında bir pazar kurduklarını anlatıyor.",test
Marisa Fick-Jordan: The wonder of Zulu wire art,Marisa Fick-Jordan büyüleyici Zulu kablo sanatı anlatıyor,test
"Martin Seligman talks about psychology -- as a field of study and as it works one-on-one with each patient and each practitioner. As it moves beyond a focus on disease, what can modern psychology help us to become?","Martin Seligman psikoloji hakkında konuşuyor - bir çalışma alanı olarak ve her bir hasta ve uygulayıcının birebir çalışma şekli olarak. Hastalığa odaklanmaktan öteye giderken, modern psikoloji kendimizi gerçekleştirmemize nasıl yardımcı olabilir?",test
"First, Keith Barry shows us how our brains can fool our bodies -- in a trick that works via podcast too. Then he involves the audience in some jaw-dropping (and even a bit dangerous) feats of brain magic.","Önce, Keith Barry nasıl beynimizin vücudumuzu nasıl kandırabileceğini gösteriyor -- podcastle işleyen bir numarayla. Sonra izleyicileri beyin büyülemenin bazı ağızları açık bırakan (hatta biraz tehlikeli) ziyafetlerine dahil ediyor.",test
"The wonderful Nellie McKay sings ""Mother of Pearl"" (with the immortal first line ""Feminists don't have a sense of humor"") and ""If I Had You"" from her sparkling set at TED2008.","Muhteşem Nellie McKay ""Mother of Pearl (İncinin Anası) ( ölümsüz ilk dizesi olan (Feminists don't have a sense of humor) ""Feministlerin mizah anlayışı yok"" ile) ve TED2008'deki parıltılı sahnesinden  ""If I had you"" (Sana sahip olsaydım) söylüyor.",test
