en,tr,split
"Patricia Kuhl shares astonishing findings about how babies learn one language over another -- by listening to the humans around them and ""taking statistics"" on the sounds they need to know. Clever lab experiments (and brain scans) show how 6-month-old babies use sophisticated reasoning to understand their world. <em>(Filmed at <a href=http://www.ted.com/tedx/events/298>TEDxRainier</a>.)</em>","Patricia Kuhl, TEDxRainier'de bebeklerin bir dilin üstüne başka bir dili nasıl -- etrafındaki insanları dinleyerek ve bilmeleri gereken seslere dair istatistikler tutarak -- öğrendiklerine dair şaşırtıcı bulguları paylaşıyor. Zekice laboratuvar deneyleri (ve beyin taramaları), altı aylık bebeklerin etrafındaki dünyayı anlamak için nasıl son derece gelişmiş mantık yürütme yaptıklarını gösteriyor.",train
"Marco Tempest: Augmented reality, techno-magic",Marco Tempest: Zenginleştirilmiş gerçeklik: tekno-sihir,train
Carl Honoré: In praise of slowness,Carl Honore yavaşlığı övüyor,train
"At U, Gever Tulley, founder of the Tinkering School, spells out 5 dangerous things you should let your kids do -- and why a little danger is good for both kids and grownups.","Tinkering Okulu'nun kurucusu, çocuklarınızın yapmasına izin vermeniz gereken 5 tehlikeli şeyi ayrıntılarıyla açıklıyor. Üniversitesi 2007",train
"Should we keep the outdoors out of hospitals? Ecologist and Fellow Jessica Green has found that mechanical ventilation does get rid of many types of microbes, but the wrong kinds: the ones left in the hospital are much more likely to be pathogens.",Dışarıyı,train
"In Lebanon there is one gunshot a year that isn’t part of a scene of routine violence: The opening sound of the Beirut International Marathon. In a moving talk, marathon founder May El-Khalil explains why she believed a 26.2-mile running event could bring together a country divided for decades by politics and religion, even if for one day a year.","Lübnan'da her sene rutin şiddetin parçası olmayan bir silah atışı var: Uluslararası Beyrut Maratonu'nun başlangıç ateşinin sesi. Bu duygu yüklü konuşmada maratonun kurucusu May El-Khalil, neden 26.2 millik bir koşunun,  siyasi ve dini sebeplerle yıllarca bölünmüş bir ülkeyi bir yıllığına bile olsa nasıl bir araya getirebileceğine inandığını açıklıyor.",train
"Peter Molyneux demos Milo, a hotly anticipated video game for Microsoft's Kinect controller. Perceptive and impressionable like a real 11-year-old, the virtual boy watches, listens and learns -- recognizing and responding to you.","Peter Molyneux Microsoft'un Kinect kontrollörleri için merakla beklenen video oyunu Milo'yu tanıtıyor. 11 yaşında görünümüne ve zekasına sahip sanal çocuk izliyor, dinliyor ve öğreniyor -- nesneleri tanıtabiliyor ve size cevap verebiliyor.",train
"In this deceptively simple 3-minute talk, Dr. Laura Trice muses on the power of the magic words ""thank you"" -- to deepen a friendship, to repair a bond, to make sure another person knows what they mean to you. Try it.","Bu aldatıcı derecede basit 3 dakikalık konuşmada, Dr. Laura Trice sihirli kelimeler ""teşekkür ederim""'in -- bir arkadaşlığı derinleştirmek, bir ilişki onarmak, bir başkasının onun sizin için ne anlama geldiğini bildiğinden emin olmak üzerindeki -- gücüne dair derin düşüncelere giriyor. Deneyin.",train
Al Seckel: Visual illusions that show how we (mis)think,Al Seckel beyinlerimizdeki bağlantıların yanlış olduğunu söylüyor.,train
"There are so many tiny, beautiful, funny, tragic moments in your life -- how are you going to remember them all? Director Cesar Kuriyama shoots one second of video every day as part of an ongoing project to collect all the special bits of his life.","Hayatınızda o kadar çok minik, güzel, komik, trajik anlar var ki-hepsini nasıl hatırlayacaksınız? Yönetmen Cesar Kuriyama sürekli devam eden projenin parçası olarak, hayatının bütün özel parçacıklarını biriktirmek için, her gün bir saniyelik video çekiyor.",train
"Speaking at the 2007 EG conference, trainer Ian Dunbar asks us to see the world through the eyes of our beloved dogs. By knowing our pets' perspective, we can build their love and trust. It's a message that resonates well beyond the animal world.","2007'deki EG konferansında, köpek eğitmeni Ian Dunbar bizlerden dünyaya sevgili köpeklerimizin gözlerinden bakmamızı istedi. Evcil hayvanımızın bakış açısını bilince, onların sevgilerini ve güvenlerini kazanabiliriz. Bu hayvanlar aleminin çok ötesine yankılanan bir mesajdır.",train
Paul Sereno: Digging up dinosaurs,"Paul Sereno, Dinozorları Kazıp Çıkarıyor",train
South African investment banker Euvin Naidoo explains why investing in Africa can make great business sense.,"Güney Afrikalı yatırım bankacısı Euvin Naidoo, Afrika'da yatırım yapmanın neden büyük iş fırsatına dönebileceğini açıklıyor.",train
Carl Schoonover: How to look inside the brain,Carl Schoonover: Beynin içine nasıl bakılır,train
"Bees are dying in droves. Why? Leading apiarist Dennis vanEngelsdorp looks at the gentle, misunderstood creature's important place in nature and the mystery behind its alarming disappearance.","Arılar toplu halde ölüyorlar. Neden? Başlıca arıcılardan Dennis vanEngelsdorp  bu nazik, yanlış anlaşılan yaratıkların doğadaki önemli konumunu ve yok olma sinyallerinin ardındaki gizemini anlatıyor.",train
May El-Khalil: Making peace is a marathon,May El-Khalil: Barışı sağlamak bir maratondur,train
Stephen Palumbi: Following the mercury trail,Stephen Palumbi:Merkürün izini sürmek,train
"<em>Minority Report</em> science adviser and inventor John Underkoffler demos g-speak -- the real-life version of the film's eye-popping, tai chi-meets-cyberspace computer interface. Is this how tomorrow's computers will be controlled?","Azınlık Raporu bilim danışmanı ve mucidi John Underkoffler g-speak'i -- filmin göz alıcı, Tai Ci'nin-siberalemle-buluşmuş-hali olan bilgisayar arayüzlerini sunuyor. Geleceğin bilgisayarları böyle mi kontrol edilecek?",train
Fabian Oefner: Psychedelic science,Fabian Oefner: Psikedelik bilim,train
Arvind Gupta: Turning trash into toys for learning,Arvind Gupta: Çerçöpten eğitici oyuncaklar yapmak,train
"Patenting a new drug helps finance its immense cost to develop -- but that same patent can put advanced treatments out of reach for sick people in developing nations, at deadly cost. Ellen 't Hoen talks about an elegant, working solution to the problem: the Medicines Patent Pool. <i>(Filmed at TEDxZurich.)</i>","Yeni bir ilaca patent almak, o ilacın geliştirilmesindeki muazzam maliyeti para yönünden desteklemeye yardımcı olur  -- ancak aynı patent, gelişmekte olan ülkelerdeki hasta insanların ileri düzey tedavilere erişimini ölümcül bir bedelle engeller. Ellen 't Hoen'in konuşmasının konusu, bu probleme sunulan ince, işe yarar bir çözüm: İlaç Patent Havuzu. (TEDxZurich'te filme alındı.)",train
"When Jamie Heywood's brother was diagnosed with ALS, he devoted his life to fighting the disease as well. The Heywood brothers built an ingenious website where people share and track data on their illnesses -- and they discovered that the collective data had enormous power to comfort, explain and predict.","Jamie Heywood'un kardeşine ALS teşhisi konulduğunda kendisi de hayatını bu hastalıkla savaşmaya adadı. Heywood kardeşler insanların kendi hastalıkları ile ilgili kayıt tutup deneyimlerini paylaşabildikleri son derece yaratıcı bir site inşa ettiler--ve kollektif verilerin konfor sağlamakta, açıklama yapmakta ve bazı şeyleri öngörmek için çok büyük önemi olduğunu keşfettiler.",train
"What do science and play have in common? Neuroscientist Beau Lotto thinks all people (kids included) should participate in science and, through the process of discovery, change perceptions. He's seconded by 12-year-old Amy O'Toole, who, along with 25 of her classmates, published the first peer-reviewed article by schoolchildren, about the Blackawton bees project. It starts: ""Once upon a time ... ""","Bilim ve oyunların ortak bir yönü var mı? Nöroloji ile ilgili bilim adamı Beau Lotto, herkesin (çocuklar da dahil) bilime, keşif süreciyle katılıp algıları değiştirmesi gerektiğini düşünüyor. 25 sınıf arkadaşıyla, okull öğrencileri tarafından yayımlanmış ilk meslektaş incelemesinden geçmiş makaleyi yazan 12 yaşındaki Amy O'Toole'da onu destekliyor. Makale, ""Evvel zaman içinde..."" diye başlıyor.",train
"It's not a demo, more of a philosophical argument: Why did Sergey Brin and his team at Google want to build an eye-mounted camera/computer, codenamed Glass? Onstage at TED2013, Brin calls for a new way of seeing our relationship with our mobile computers -- not hunched over a screen but meeting the world heads-up.","Bir demodan çok felsefi bir tartışma: Neden Google'da Sergey Brin ve takımı göze yerleştirilen kod adı Glass olan bir kamera/bilgisayar üretmeye çalıştı? TED2013'ün sahnesinde, Brin mobil bilgisyarlarla olan ilişmizi farklı görmemizi sağlayan yeni bir yola çağrıyor -- bir ekrana eğilmeden dünyayla başımız dimdik karşılaşarak.",train
Monika Bulaj: The hidden light of Afghanistan,Monika Bulaj: Afganistan'ın saklı ışığı,train
Robert Fischell: My wish: Three unusual medical inventions,Robert Fischell: Medikal İcatlar üzerine,train
"For tens of thousands of years our ancestors understood the world through myths, and the pace of change was glacial. The rise of scientific understanding transformed the world within a few centuries. Why? Physicist David Deutsch proposes a subtle answer.",Onbinlerce senedir atalarımız dünyayı efsaneler aracılığı ile anladılar ve değişim çok yavaştı. Sadece birkaç yüzyıl içerisinde bilimsel bilginin yükselişi dünyayı dönüştürdü. Peki neden? Fizikçi David Deutsch çok zekice bir cevap öneriyor.,train
"All over the planet, giant telescopes and detectors are looking (and listening) for clues to the workings of the universe. At the INK Conference, science writer Anil Ananthaswamy tours us around these amazing installations, taking us to some of the most remote and silent places on Earth.","Gezegenimizin her yerinde, devasa teleskoplar ve bulucular, evrenin işlevleriyle ilgili ipuçlarını arıyor (ve dinliyorlar). INK Konferansın'da, bilim yazarı Anil Ananthaswamy, dünyanın en ıssız ve sessiz köşelerinde, bizleri bu akıl almaz aletlerin gezisine çıkartıyor.",train
"Why can't two slices of pizza be used as a slide clicker? Why shouldn't you make music with ketchup? In this charming talk, inventor Jay Silver talks about the urge to play with the world around you. He shares some of his messiest inventions, and demos MaKey MaKey, a kit for hacking everyday objects.","Neden iki dilim pizza slayt kumandası olarak kullanılamasın? Neden ketçapla müzik yapamayasınız? Bu ilgi çekici konuşmada, mucit Jay Silver  etrafınızdaki dünya ile oynama dürtüsünden bahsediyor. En karmakarışık icatlarını ve günlük eşyaları hackleme aracı olan MaKey MaKey demolarını paylaşıyor.",train
David S. Rose: How to pitch to a VC,David S. Rose'dan yatırımcılara sunum yapma üzerine,train
Guy-Philippe Goldstein: How cyberattacks threaten real-world peace,Guy-Philippe Goldstein: Siber saldırılar gerçek dünya barışını nasıl tehdit ediyor,train
Bernie Krause: The voice of the natural world,Bernie Krause: Doğal hayatın sesi,train
George Whitesides: A lab the size of a postage stamp,George Whitesides: Posta pulu boyutunda bir laboratuvar.,train
"At TEDIndia, Mallika Sarabhai, a dancer/actor/politician, tells a   transformative story in dance -- and argues that the arts may be the   most powerful way to effect change, whether political, social or   personal.","TEDHindistan'da, dansçı, oyuncu ve bir siyasetçi olan Mallika Sarabhai dans da dönüştürücü bir hikayeyi anlatıyor ve siyasi, sosyal ya da kişisel değişimi etkileyen en güçlü yolun sanatlar olabileceğini savunuyor.",train
Dan Phillips: Creative houses from reclaimed stuff,Dan Phillips: Rejenere materyallerden yaratıcı evler,train
"What controls aging? Biochemist Cynthia Kenyon has found a simple genetic mutation that can double the lifespan of a simple worm, C. elegans. The lessons from that discovery, and others, are pointing to how we might one day significantly extend youthful human life.","Kontrollü yaşlanma nedir? Biokimyacı Cynthia Kenyon basit bir solucanın ömrünü iki katına çıkaran genetik mutasyon C. elegans'ı buldu. Bu keşif dersleri ve diğerleri,  bir gün insan hayatını nasıl önemli ölçüde uzatabileceğine işaret ediyor.",train
"Sebastian Thrun helped build Google's amazing driverless car, powered by a very personal quest to save lives and reduce traffic accidents. Jawdropping video shows the DARPA Challenge-winning car motoring through busy city traffic with no one behind the wheel, and dramatic test drive footage from TED2011 demonstrates how fast the thing can really go.","Sebastian Thrun, Google'ın, trafik kazalarını azaltmak ve hayat kurtarmak için geliştirdiği sürücüsüz aracın yapımına yardım etti. Etkileyici video, ""DARPA Challenge"" ödülünü kazanan aracın yoğun şehir trafiğinde direksiyonun başında kimse olmadan gezişini gösteriyor... Buna ek olarak TED2011'deki test sürüşünden alınmış çarpıcı kareler de arabanın gerçekte ne kadar hızlı gidebileceğini ortaya koyuyor.",train
